datetime,price,rsi,macd,macd_signal,adx,bb_upper,bb_lower,sma14,sma28
2024-11-25 19:00:00,347.5,46.957344778671086,0.8084449596128138,1.776402199321299,26.05902743503796,356.92554709851913,333.78517241878,351.0931483677455,349.39599173409596
2024-11-25 19:30:00,347.17999267578125,46.352294111505785,0.5306909139385425,1.527259942244748,24.744371766586255,356.9747844355011,333.815399585495,350.6131482805525,349.5450984409877
2024-11-25 20:00:00,346.6700134277344,45.34944078861562,0.2663474804300563,1.2750774498818096,23.035641470851377,356.98572327972,333.8205326058129,350.10831342424666,349.7268807547433
2024-11-25 20:30:00,338.44000244140625,32.95721570868224,-0.6003195900933633,0.899998041886775,23.134251960616663,357.0022031389441,333.54601027483943,349.1404571533203,349.65259552001953
2024-11-26 14:30:00,340.6050109863281,37.77436985102808,-1.099783768941677,0.5000416797210847,23.225818843970135,357.01074424746344,333.4637158093865,348.2836717878069,349.65388924734935
2024-11-26 15:00:00,346.20989990234375,48.159257303808666,-1.031455063696967,0.19374233103747435,22.7202806056438,357.0499975215234,333.5102518070899,347.782235281808,349.8917432512556
2024-11-26 15:30:00,343.06500244140625,43.74751586357879,-1.2170417152900086,-0.08841447822802226,22.04968130920478,357.03795247488733,333.4728322192393,347.316885811942,349.91567884172713
2024-11-26 16:00:00,342.3599853515625,42.80092722712629,-1.4048156208243654,-0.35169470674729086,21.81730237933651,356.995943030234,333.38484114073424,346.6533857073103,349.8787100655692
2024-11-26 16:30:00,343.0,43.98582474048485,-1.4848673341645053,-0.5783292322307338,21.60152194445883,356.9930025390769,333.45813554860445,345.88838631766185,349.44371032714844
2024-11-26 17:00:00,344.54998779296875,46.857007594108126,-1.4070185980640986,-0.7440671053974068,20.934106861951214,356.9239141426921,333.79150944129225,345.2836347307478,349.09690638950894
